,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128
0,0,15.685595493715827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.363177061479377,0,0,0,0,23.454857258932467,0,16.155405373485582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.237674558051808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,23.817010727617657,0,11.185920996153117,0,0,0,0,0,0,26.06997120186528,0,0,0,0,0,0,0,0,18.426890564004143,0,0,0,0,0,0,0,0,0,0,0,0,19.579413889994942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.129446989392875,0,0,0,11.19972049864148,0,0,0,0,0,0,0,0,0,0,0,6.4541832669264005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.58338092087511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.302210758118125,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.09144912334721,0,0,0,24.007221004938103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.923076923054257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.35584683133989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,20.28426395940124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.980640568308068,0,0,0,0,0,16.081966816397024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.41864108518634,0,0,0,0,12.333333333322116,0,0,0,0,0,0,0,13.057961721435454,18.991448793742137,9.923841059603026,0,0,0,11.916500994036237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.634901990628457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.687615470064664,0,0,0,0,10.728476821182296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.057434543209626,19.104802457054028,0,0,12.962047377387513,0,7.724435911656468,0,0,0,0,0,0,0,14.49147694976173,0,0,0,0,0,0,0,0,0,0,17.856200497047766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.10352941176524,0,0,0,0,0,0,0,10.57386761792167,0,0,15.38066824767097,0,0,0,0,0,0,17.839285714294842,0,0,0,0,0,0,0,0,0,0,19.14269652376497,0,0,0,0,0,0,0,0,0,0,19.792564092714578,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.817010727627753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.290234654458477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.232397184432358,0,0,0,0,13.731958762888745,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.591839500482656,0,0,0,0,0,0,0,0,0,0,0,30.186335403727853,0,0,0,0,0,0,24.40078585461581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.494417445416815,0,0,0,0,0,0,0,24.276054691435995,0,0,0,0,0,0,0,27.731835629016057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.169158909056463,0,0,0,42.15548310668208,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,19.24448418179973,0,0,12.359676371170663,14.53571551906528,0,0,0,0,0,0,0,0,0,21.367157542015434,0,0,0,0,0,0,0,0,0,0,0,0,15.15445455652532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.12147402208049,0,0,0,0,0,0,0,0,0,0,0,0,0,16.05068632318415,0,18.836201846441934,0,0,0,0,0,0,0,0,0,0,35.47913322183044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7635373846385125,0,14.629178074809293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.22259579745209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
