0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128
0,15.258887240421222,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0223048327082775,0,0,0,0,0,0,0,15.668087936689496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.935597829678727,0,0,0,0,0,6.383386581472915,0,0,0,0,11.6390821655376,0,8.781858232134082,0,0,0,0,0,0,0,0,0,12.333333333333801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.796064400718529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,8.422624662756396,0,0,0,0,0,0,0,0,0,0,14.885763428880459,0,0,0,0,5.885558583109278,0,0,5.919999999998822,0,0,0,0,8.13561475238467,0,6.853207349688476,0,0,0,8.63166831739611,0,0,0,8.278775050904716,0,0,6.563002118686407,0,0,0,7.444970068256749,0,0,0,0,0,0,0,0,0,0,0,13.59089401032912,0,0,0,0,0,6.970832408094064,0,0,0,0,0,0,8.082279695737183,0,0,0,0,0,0,0,0,0,0,5.18599624862491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.269323093996961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.909330296705482,0,0,3.349267133576445,0,9.293023255814306,0,0,0,0,0,10.289328075172401,0,0,0,0,0,0,11.250365153985884,0,0,10.533872801343431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,13.414535377234463,0,0,0,0,0,0,0,0,6.344647519582486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.589427075651333,0,0,0,14.044350532784788,0,0,0,0,0,0,12.390495379249137,0,0,0,4.367125905911043,0,0,0,0,0,0,0,0,9.35334575266154,0,0,0,0,0,0,0,0,0,0,7.929834991754483,0,0,0,17.513513513522472,0,0,0,0,0,0,0,0,0,0,0,0,9.7683196213694,0,9.109139082513943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.322649330333455,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,13.308309851785257,0,0,0,0,0,0,0,19.602250976440672,0,0,0,0,0,0,0,0,0,0,0,0,0,16.13017339452586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,10.51578947368212,0,18.934611089839276,0,0,0,0,0,8.674698795178996,7.017136739537631,0,0,8.114312803104596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.640803960370409,0,0,0,0,0,0,7.264353523844662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.238249594815271,15.520811010752688,0,0,25.06914181382965,0,0,0,0,0,0,0,0,7.875561199640275,0,0,0,15.999600712353063,0,0,0,0,0,0,0,0,0,0,0,16.134302682799103,0,0,0,0,0,0,0,0,0,0,6.365420144635281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,7.713315595728264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.132530120479153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.09688761637375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.542975490708253,0,10.906937669027748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.716878868023051,0,0,0,0,0,0,0,0,0,0,0,11.985257306631349,4.331550802135098,0,8.956520579983794,0,4.450237298587906,0,0,0,9.569713530506222,0,0,0,0,0,0,0,0,0,0,7.259078100971329,0,0,0,0,0,0,0,0,0,0,7.112926677142617,0,0,0,0,0,7.61073138819663,0,0,0,0,0,0,0,0,0,0,0,9.213445282007694,0,0,0,0,0,0,0,0,0,0,0,0,6.989774887456004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.111175631037838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,8.993836218820654,0,0,0,0,0,7.2403556256473935,0,0,0,0,0,0,0,0,0,0,0,5.284181852912953,13.327653671418702,0,0,0,0,0,23.785714285726456,16.963350785324884,0,6.998248686513494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.351202860701622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.04739174467736,0,0,0,0,0,0,0,0,0,0,13.9904118959486,0,6.471274002949263,0,0,0,0,0,10.594330201417616,0,7.544868577389826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,22.963025688647402,0,0,0,0,0,13.917810773279335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.352922723419526,0,0,0,9.37622568164979,0,14.97502424993501,0,0,0,0,0,0,0,10.993042866934733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.974025974023393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
