0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128
0,0,0,0,0,0,0,0,0,0,10.84805006669971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.104850684691346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.60748892674702,0,0,0,0,0,0,0,0,0,0,0,0,0,23.656633876837784,0,0,0,0,0,0,0,22.71656231515478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.477199042944513,0,0,0,0,0,0,0,16.82761126335661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.180433891989534,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8066307106966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.578394432302789,0,0,0,0,0,0,0,0,0,0,0,0,7.453438993467804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.333747991397848,0,0,0,0,0,0,0,0,19.848167314471876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,22.367279639849624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.135637677218801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73025188450466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.90938192932715,0,0,0,0,0,0,0,0,16.38367616932363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,15.651701355461846,6.901554404143705,0,11.417142857142208,0,0,0,0,0,12.04439215636025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.152155325067136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.71013992010864,0,0,0,0,0,23.45814575101732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,11.331441227254226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.526582446181335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19.66209074590434,0,0,0,0,20.069470678158968,10.724805454154156,10.11475973381612,9.41753064059979,0,23.454742415409623,0,0,18.707179335161513,0,0,23.98384071379642,0,0,11.109821783876558,0,0,0,0,0,0,0,0,0,0,2.800280308338616,9.56221992038849,11.96089702755741,0,0,0,0,0,0,17.42708102022038,13.467210254380678,0,0,17.993943496385782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.370864801443677,0,0,0,0,0,0,32.11453744493514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.697187404558608,0,0,8.809031365005493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21.905615640235602,0,12.116989017445002,0,0,0,0,0,0,11.381580347719947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.41155360790097,0,0,0,0,0,0,28.656464551927666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.938941076295125,0,0,0,0,0,0,0,0,0,0,0,0,0,12.279100795138064,0,0,0,0,0,0,0,0,0,0,12.091975351147079,0,0,0,0,0,19.968558038984273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.854648779630015,0,0,0,0,0,0,0,0,0,0,0
0,22.12219491466961,0,0,0,0,0,0,0,0,10.358001980875333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.671029526781513,0,13.123658972360749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.449606057952586,0,0,0,0,0,0,0,0,13.954344310619193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.31591448931182,0,0,0,0,18.911808736748682,0,0,0,0,0,0,7.29069413521157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,7.913666401190578,0,0,4.280052840154628,0,0,0,0,0,0,0,16.21012177434951,0,0,0,0,0,0,0,0,0,0,0,0,14.868594455098963,0,0,0,0,13.994563406210272,0,0,0,0,0,0,10.7922281967197,0,0,0,0,0,24.890369639304655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.67644016069067,0,0,21.758293935879518,0,16.095227257902145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.66252449996973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.24874837421027,0,0,0,0,0,0,0,0,0,0,0,0,0,16.66183071515721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.13019636324329,0,0,19.04235826914177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,15.041139147285717,0,0,0,0,0,10.573670129144162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.973347626272012,0,21.505769754176235,0,0,0,0,0,0,0,21.922475783386712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,10.901981776074374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.156399559202715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.42792226686484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21.038961038941903,0,0,0,0,0,0,7.299281662775307,0,25.31250000001295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2817419236132,0,0,0,14.640466332665817,0,0,0,0,10.041322314049966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.552370026786313,0,0,0,0,0,0,0,21.876558887900014,0,0,0,9.842364532010754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.120125166764605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.58823529412767,0,0,0,0,0,0,0,26.55823219939872,10.262910410814147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,13.110281134474764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.709522750851336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5676366729476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.732141375722833,15.311541648809953,0,0,0,0,18.913508518982383,0,0,0,14.96159228564472,0,0,0,0,0,0,0,0,0,0,0,18.499999999983174,0,0,0,0,0,0,0,0,0,0,12.757078082779884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.926770904731155,0,0,0,0,22.130937479588336,0,0,0,12.557467897626408,0,0,0,0,0,0,0,0,0,5.510204081627641,0,0,0,0,0,10.45453385410052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.21439936607417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.928308678477539,0,0,0,0,0
0,7.3343376618317615,0,0,0,9.33733748117292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.828283601511176,17.675384640965525,0,0,0,16.183848841811688,0,0,0,0,0,0,0,0,0,0,0,0,0,12.857142857131164,0,0,0,21.083911135923827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,14.10732968315602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.117408906889303,0,0,0,0,0,0,0,0,15.094350448611008,0,0,0,0,0,0,0,26.381919575233432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.891906767068857,0,0,0,0,11.586933826669906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
