0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128
0,0,0,0,0,0,0,0,0,0,17.169890554476513,0,0,0,0,0,0,0,10.969801863096837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.76735233864726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.78147219225183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.257055398622581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.918032786890832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,7.890511782824493,0,12.079884822067235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.951689533317273,0,0,0,6.751278631450674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.139998718165128,0,0,0,0,0,0,0,12.668602150709267,0,0,0,0,0,3.981791267162089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.741512451207043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,13.302048707584747,0,0,0,0,17.247569567916603,0,0,0,13.868259194214975,7.085106382982349,0,17.739566610922825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.602410388403563,0,0,0,0,0,0,11.489361702133538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.660583521291217,12.787488633489925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.290398553117555,0,0,0,11.19972049864148,0,0,0,0,0,0,0,17.254301216426672,0,0,0,0,0,0,0,0,0,0,0
0,12.280928322583767,0,0,6.147692307686716,0,0,0,0,0,0,12.526645768022586,0,0,0,9.89992521844447,10.418006430866093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.221995826372247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.917917053331212,0,25.291139240519268,0,0,13.811059907834625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.62279852166522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.287895260781605,0,0,0,12.13483146066312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.885017421603578,0,0,0,0,0,10.06412320860264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.733847319710911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.98906268313327,0,0,0,0,0,0,0,0,7.408536585366134,0,12.925814867256488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.4078164404663,0,0,0,0,0,14.265000889040106,0,0,0,0,0,17.20366330421017,0,0,0,0,0,0,0,0,0,0,0,15.207079216298956,0,0,0,0,0,0,0,11.519593318260776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.039644457441243,0,0,0,0,0,0,0,0,0,9.476545248568053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.40714285714367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,18.815335753159268,13.258610342315373,0,0,17.745840790638322,0,0,0,0,0,12.366524800890671,0,11.01903509402695,0,17.800949194343993,0,0,0,0,0,0,17.487721529075316,0,9.333347229823346,0,0,0,0,0,0,0,0,0,0,11.437380350075028,0,0,10.646140505387528,0,0,9.102057268085229,0,0,0,0,0,0,0,3.884892086327402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.77356122983451,9.785401661925949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.745375153340659,0,0,0,0,0,0,0,0,0,0,0,0,0,11.639082165540742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.374457585354527,18.12629164996571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.308135564063587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6.551671680713602,0,0,0,0,0,0,0,0,0,15.341374703284538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,18.193638784722154,0,0,0,0,0,0,0,10.594330201428331,0,0,0,0,17.86275804574104,0,0,0,0,0,0,0,0,14.353284147519707,0,0,0,0,0,0,0,0,0,6.594059405943968,0,0,0,10.369096639166955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.466411774976663,0,0,0,0,0,0,0,0,0,0,10.728476821182296,0,0,12.81656985351111,0,0,0,0,0,0,23.32468485013161,0,0,0,0,0,13.258954425694371,0,0,0,0,0,0,0,0,0,0,0,14.998467396998599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.349059540691629,0,0,0,0,0,0,0,0,0,0,0,9.846294846416805,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.232476675028838,8.649350649355075,5.473972602734747,0,0,9.529411764710758,0,0,0,0,0,0,0,0,0,0,0,0,0,14.098226838868898,0,12.439611916644157,0,0,0,0,14.450770553835431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.884812263667119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.562818845340328,0,0,0,0,13.016898948726539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,9.207373271894111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.383697062291315,0,0,0,0,0,0,0,0,0,0,0,0,0,8.34763431247957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.348774738158813,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,18.64642530170619,0,0,0,8.743218786014646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.48664514078819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.565944351546023,0,0,0,9.588214726676785,0,0,0,0,0,0,17.83180005950768,0,0,0,0,0,0,0,0,0,0,0,16.595078442477686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,11.06546873980989,0,0,12.775845264490862,0,0,0,0,0,8.437500000016307,0,0,0,0,0,0,17.40938855217586,0,7.752589096727316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.951412767136713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.51082530306321,0,0,0,0,0,0,0,0,16.843329656170315,0,0,0,0,0,0,0,0,0,9.93141760071103,10.474137931034878,0,0,0,0,11.483201600820578,0,0,0,0,0,0,0,0,8.55985743289237,0,0,0,0,9.473684210531163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.148167433628096,0,0,0,0,0,15.843534263360421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9588235294099832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,9.856152128952175,0,12.955260219363716,0,0,12.133194144276931,5.271767810029083,0,0,0,0,0,0,15.38066824767344,0,0,14.396368466835074,0,0,0,10.542524185765979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.77417539677096,0,0,0,0,0,0,0,11.853658536585813,0,0,0,0,15.852545558745218,0,0,8.29753922124745,0,0,0,0,0,0,0,0,11.392053875768259,0,0,0,0,0,13.94487571918417,18.73870314457461,0,0,0,0,0,0,0,0,0,0,0,0,18.286046151071382,0,0,0,0,14.767300262046518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.451612903226202,0,0,0
0,0,0,0,13.56206532943652,0,13.98193119708753,0,0,16.736012934080215,0,0,0,0,0,4.556442417330906,0,17.119714865783582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.666026142730352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.75786554673284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,7.663069985851165,0,0,0,0,0,0,0,19.87910119941034,10.361279170268327,0,14.954567916277504,0,0,22.613073921617435,0,5.382059800659557,0,0,0,0,0,13.258954425691531,0,0,0,6.289088407295378,0,0,0,0,0,0,0,0,0,0,8.959641255605721,0,8.80434782607895,2.1315789473664823,0,0,0,0,0,0,0,0,0,0,0,7.9852762013035505,0,0,0,0,0,15.933469325512615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.882256988768294,0,4.404515682506523,0,0,0,0,0,5.16279069767706,0,0,0,0,0,17.663671677456605,0,0,11.084556277575757,0,0,0,0,0,0,0,0,0,0,0,9.529411764710758,0,0,0,0,0,0,0,0,0,0,0,0
