0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128
0,0,0,0,0,0,21.126414206578847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.4871911101494,0,0,0,0,0,0,0,0,26.098925705280518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.147157062321476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.596092274494417,0,0,0,0,26.92306364445719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.87115860121451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,12.432645680659268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,12.341393968558439,0,0,0,0,0,0,0,0,0.10010894297871356,0,0,0,0,0,0,0,0,0,0,0,0,6.9297553555162485,0,0,0,0,0,0,0,0,0,14.399155226310093,7.80628912988093,0,0,0,0,0,0,0,0,0,0,17.190899012802753,0,20.753464242163886,0,0,0,0,0,0,7.637608270914919,0,0,0,0,0,0,11.287676418792406,24.924233479635664,0,0,0,14.324192769342423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.7083564435849,0,0,0,0,0,0,0,14.086956521739664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.781248415775194,0,0,0,0,0,0,0,0,0,0,8.372606586363048,0,0,0,0,0,0,0,0,0,23.80547821518318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.383347304274505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,23.791620519465987,0,0,38.66390223740923,0,0,31.586063188614272,0,0,25.137716860971903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.12691579424242,0,0,0,0,0,0,0,0,0,0,0,0,35.68817153182403,0,0,0,0,0,0,0,0,33.85315364759091,0,0,0,0,0,26.949687787045598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,36.28143279393598,0,0,0,0,0,0,0,0,0,8.80434782607895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.148247723892062,0,0,0,0,0,0,0,0,0,0,0,13.35621489997288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.978021978019795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,10.829363432409384,0,0,0,0,0,0,14.666300652982889,17.86275804574104,0,13.766966255009454,0,0,0,0,10.2989690721629,0,0,0,0,0,0,0,0,0,17.83928571428639,0,0,16.471102402882973,0,0,0,0,0,0,14.868422881980964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.6218709355243,0,7.085718562924866,0,10.978021978027595,0,0,0,0,0,0,0,0,12.349485144442752,0,0,0,0,0,0,11.684210526316233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.53903103223657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.25383589436344,0,0,0,0,12.112057280841576,0,0,0,10.043591679401352,16.17759219235246,23.440121296155105,0,0,0,0,8.004922441078353,0,0,0,7.996893374988661,8.100000000004144,0,0,0,0,0,0,0,0,0,0,9.762674211546793,0,0,0,0,0,19.32582206276984,0,0,0,0,9.641604569531747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.372825922552218,0,0,0,0,0,0,0,0,0,13.99965062330372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3.78504672896852,0,0,14.290206436564468,9.286054724129276,0,0,10.634359407130669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.532258064510188,0,0,0,0,0,20.01740979441795,0,0,0,0,0,11.232476675028838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.732923729182331,0,0,0,0,0,0,0,0,11.788489729437169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.488278375916485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.75053323242338,0,0,0,0,0,14.017339799863366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.852523846219942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
