0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.192544099963694,13.238935604568356,0,0,0,0,0,16.91022964509779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.427621514826464,0,0,0,24.59796402065137,0,0,0,0,0,0,0,0,0,0,24.779321640692725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,20.492307692303616,0,0,0,0,0,0,0,0,0,0,12.024426751463304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.862758045705583,0,0,0,0,0,0,17.412918385855306,0,0,0,0,0,0,18.178354477616303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.669931413234398,0,0,13.261061946903158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.565573770492737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,12.661866241904924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.612039019209693,0,0,0,0,0,10.502431118312334,0,0,0,0,0,0,0,14.868422881980964,0,0,0,0,0,0,0,0,0,0,0,0,14.29020643657672,28.604580667823168,0,0,0,0,0,0,0,0,0,0,0,0,10.562356175574918,5.964179104480664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.21930689406826,0,0,0,0,18.603351955306206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.422798327826236,0,0,0,0,0,0,0,0,0,0,14.869223619119541,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.912529461922354,0,0,0,0,0,34.069435130495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.40952047493893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.84905660376537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.187500000000574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,17.14420050953349,0,0,0,0,0,0,0,0,0,0,10.899443090854682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.51046780752745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.25454413487734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.635398157130084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.091151607767875,0,0,0,0,0,0,0,0,0,21.559403445888865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.51549032611873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,40.866232557088544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.39273539258612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.4531673885356,0,0,0,0,0,0,0,25.43801652892912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.691252210279313,0,0,0,0,0,0,0,0,0,0,35.85374348706619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,18.505303299164098,0,0,0,0,0,0,0,0,16.43602018264637,0,0,0,0,0,0,0,12.481412091196491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.099221338401886,0,0,0,0,0,0,0,0,17.47046740084895,0,0,0,0,0,0,0,0,0,0,0,19.335840322778477,0,0,0,0,19.16396618656431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
