0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128
0,23.88661550909188,0,0,0,19.004504490416412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.613158024805816,0,0,0,0,0,0,0,0,0,0,0,0,0,21.520606124897103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.30871309765526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.6528285279435,0,0,0,0,0,0,0,0,0,29.67967037177534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,3.341137123747529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.90959678084533,0,0,0,9.032054915684963,0,5.955882352941401,10.030180081424852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.764010761780943,0,0,0,0,0,0,0,16.531907634193008,0,0,0,0,4.344995200310489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,26.996252852030786,0,0,0,0,0,0,0,0,0,0,0,0,0,9.597899845462624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.429228045858114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.460732984298547,0,0,0,0,0,0,13.327653671418702,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.375668094809466,0,0,0,0,0,0,0,7.491329479767296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.836470969723544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.74372761769438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,8.127131622698759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.45481144078288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,9.88189815720907,0,0,0,0,9.178470254962203,0,8.41336151564195,9.257142857143208,0,0,13.194532146991582,0,0,0,0,6.721344166850146,0,3.5044102978020564,5.817839296053137,8.354013498242928,0,0,0,0,0,0,0,0,0,0,7.114992984102061,0,0,0,0,0,0,0,0,0,0,7.041655037020292,0,0,0,0,0,0,0,0,0,0,26.03538843094715,0,0,9.560737011039246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.631567452367022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,12.974600978871885,9.84450317803356,0,29.63499925758272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.378622666396774,0,0,0,0,0,0,0,0,0,0,0,0,15.888558178508557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.807586529545564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,15.364545293552053,0,0,0,0,12.77597745771405,0,12.534570906914825,0,0,0,0,13.50000000000051,0,0,0,8.414816021290742,1.9081272084788299,0,4.949083503050488,7.110320284701147,0,0,0,0,0,0,9.404889062459622,12.219971898850396,0,0,0,0,0,0,4.369353499086131,0,0,0,6.985278444968866,0,0,0,0,0,0,6.685104483685224,17.48415582949918,0,7.864713319195628,0,0,8.48407643311933,0,0,0,0,17.311507802629066,0,0,0,14.462643030619144,0,0,0,9.186561280666819,8.679791125755719,0,0,0,0,24.85327977106108,0,0,0,0,0,0,19.379291649338583,42.04677943552254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.011201901061484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.601004424252173,0,0,0,0,0,0
0,0,0,0,0,0,16.02933974713271,0,0,16.410826612285582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.74624512262585,0,0,0,0,0,0,0,0,17.32621206608285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.667552195016066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,9.479989527947449,0,0,0,0,0,19.636363636345777,10.906937669031226,0,0,0,0,0,0,0,9.409733124019196,0,0,0,0,0,0,0,9.153868891757329,4.396986595874717,9.234928805614766,0,0,0,0,0,2.4395604395616877,0,0,0,0,0,0,0,0,5.258405356071584,0,0,0,0,0,0,0,0,0,0,0,0,0,11.651162949868167,0,0,0,0,0,0,0,0,0,0,0,0,0,5.659487697654911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.613545816734728,0,15.235109717854483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
