0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128
0,9.825312897456067,0,0,0,0,0,0,0,0,0,0,0,0,5.531692814153987,0,0,0,0,0,0,0,0,0,0,0,0,18.063463192303985,0,0,0,0,0,16.177592192351003,0,26.047561853446524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.043059201147866,0,0,6.487012987016306,0,21.030504124279574,0,0,0,0,5.586206896562521,0,0,0,0,0,0,10.457475951904154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.720500635929708,0,0,0,0,9.51630311622671,5.869565217385966,0,0,11.299562244975837,13.344316309715381,0,0,17.557932823100046,18.741278145082777,14.77508556887982,0,0,0,0,0,0,0,0,0,0,0,11.261897178978113,19.311089779159815,11.56027000964364,0,0,0,0,0,0,0,0,0,16.629850101179134,0,0,22.15816596331491,0,8.481675392662442,14.134954485784633,0,0,0,0,0,0,0,18.096140814156634,0,0,0,0,0,0,0,0,16.147287486633108,0,0,0,0,0,0,0,15.701617820894937,0,0,0,11.52912404271917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5524165295657,0,0,0,11.649269790886601,0,0,0,0,0,0,0,0,0,0,11.17138824500675,0,0,0,9.536992840093568,0,0,0,0,0,10.263036114052348,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,14.045252091133746,0,22.721091034070998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.379765573183185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.435669562964693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.76730069962909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.709677419359295,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,20.468730704912794,14.980640568303775,0,0,0,0,0,0,10.009898958319312,0,0,0,0,0,15.497214381008346,0,0,0,0,0,0,0,0,0,0,0,0,0,6.283018867924767,0,0,0,0,0,0,0,11.71237306613121,0,0,0,0,0,0,0,0,11.103323278407533,0,19.053608582085957,0,17.511149438892343,0,0,0,0,0,14.81749962879588,0,0,0,0,0,0,0,0,0,0,0,0,8.763157894741326,0,0,0,0,0,0,12.948625801732641,0,0,0,0,0,0,0,0,0,0,0,0,0,16.848122772229345,0,0,0,0,0,0,0,0,0,21.96970778311656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,10.372961652826985,0,15.604766521333048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.513459570593508,11.676445541394486,0,0,0,0,0,0,0,14.928052529527621,0,0,0,11.147326388765814,0,0,0,9.735348456504124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.603858455063442,0,0,0,0,0,0,0,15.293253198380686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.231163130944752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.036753120048889,12.947351178539742,0,0,0,0,0,0,18.61499715587517,11.587583703171685,0,0,0,0,0,0,0,0,17.83960602572589,0,0,0,0,0,15.402617716064112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.545454545448592,0,0,0,0,0,0,16.254085860062197,0,22.953392417722522,0,0,0,0,0,9.353589667580014,0,0,0,0,10.97173636635696,0,0,0,0,0,0,0,0,0,13.917567298285686,0,0,0,0,0,0,0,0,16.660349321892074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.66288245447958,0,17.728454554342505,0,0,9.730878685908415,0,21.152002321675212,0,0,0,0,0,0,0,17.689663339353444,0,17.782695586274908,0,0,0,0,0,0,0,13.82452182584832,0,8.93137902287052,0,0,0,0,0,0,18.54978720132722,0,0,0,14.18385655255582,0,0,9.269323093991737,0,27.076180616671678,8.511383537645498,0,0,0,0,0,0,0,0,0,0,0,13.057041414127282,0,0,0,0,0,0,0,0,0,0,0,0,0,16.52388329523297,0,0,0,0,0,0,0,16.659256806157064,0,5.531236305674256,0,0,0,0,0,0,11.065468739800853,14.306591701710964,14.35938778328293,0,10.227801907570282,0,8.58140558402801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.892857142857594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.786439681416592,18.270730474478686,0,0,14.427729073870418,0,0,0,0,0,19.02169587611309,10.126917947180353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.486437572027498,0,0,0,0,0
0,0,0,0,0,0,0,10.177864295440115,0,8.51734158471095,0,0,0,0,13.267503074577474,0,13.954344310619193,0,0,0,0,0,0,0,11.640737756855957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.495404569799454,0,0,5.534626038783995,0,0,0,0,0,0,0,0,0,0,0,0,10.634573304157952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.066887113469825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.859869075984776,0,0,0,0,0,8.550641940085915,7.695961995253343,0,0,24.717670431773456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,17.13131479556887,0,0,0,0,14.094450184014832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.918032786883074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.573810863240935,0,0,11.27292128622,0,0,0,0,0,0,0,0,0,0,0,13.828090764196848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.58022737011676,0,0,0,0,0,0,0,13.029490616622477,0,0,0,11.927120953959966,9.239129239055059,9.030892636991455,0,0,0,0,0,0,0,22.814245460195608,0,0,0,0,19.939822934758215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
