,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.56460763124542,0,0,22.096301774174943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.066597072126425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.043227621067757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.651805875235029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.584161120672256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.422938702598962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.860544187728552,0,0,0,5.869565217390732,0,0,0,0,0,0,0,0,0,0,23.85118889570136,0,0,0,0,0,0,6.866070687861416,0,0,16.310204081629408,0,0,0,0,0,0,15.976628314185152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.064826650652055,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.887496431181965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.274809160305693,0,0,0,0,0,0,0,0,18.787604978422152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.291640939877265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.631429063446449,0,0,0,0,0,0,0,0,0,21.891891891871982,0,0,0,0,0,22.2988419821101,0,0,0,0,9.633847035890287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.390622700733188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.314539583850846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.952600312716925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8614540064627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.484904614170407,0,0,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.511411665257532,0,0,0,0,0,0,0,0,0,0,0,18.995120669502068,0,0,0,0,0,0,0,0,0,0,7.342344654151243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.188118811887936,0,0,12.843272842077813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.733391404017157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.964286814305892,0,11.033394917371341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2185045510927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.777939077580438,0,0,0,0,0,0
31,0,0,0,0,0,0,0,0,0,0,0,17.81582502328155,19.48664514078819,0,0,0,0,0,0,0,0,14.017641191194317,0,0,0,0,0,25.982193521026304,0,0,0,0,0,0,0,0,0,10.657894736842508,0,0,0,0,0,0,0,0,0,65.33170290878184,0,0,0,0,0,0,0,0,0,11.172413793101224,0,0,0,0,0,0,0,20.782669623284406,0,0,0,0,9.219488023589978,0,0,0,0,10.379220779218715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.680530756799616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,0,14.510246174686657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.414580623683786,0,9.93141760070969,0,0,21.576673866089486,0,0,0,22.930850882497605,0,0,0,0,0,0,0,0,0,0,0,18.82079798796198,0,0,0,0,0,0,0,0,0,0,13.538090308335839,0,0,0,0,0,18.19785579451479,12.395320686355744,19.55506753732041,0,8.651184651124098,0,15.956993053209438,12.27087114336474,0,0,0,9.218727176131232,0,0,0,27.658464070797386,6.952789699574373,0,0,10.681318681319086,0,0,0,13.144736842111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,0,9.711469351303377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.591654211930216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.99080913956397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.977570654657947,0,0,0,0,0,0,0,0,0,0,23.069825736307177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.749025591217901,7.650531286893401,0,0,0,0,0,0,0,0,0,0,0,14.753466685142905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.058436179005014,0,0,0,0,0,0,0,0,0
35,0,0,0,0,0,11.22867624333535,6.527545950795706,0,0,0,0,0,0,0,0,0,0,5.504132231407775,11.14678899081555,0,0,11.179210709227307,0,0,0,20.74048442906653,0,10.343847422026505,0,0,0,6.792452830182501,11.63924602536722,0,0,0,16.19314172694032,0,0,0,0,0,0,0,0,0,0,5.772278971860242,6.4791867974403266,0,12.604149934420558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.423759767760977,0,0,0,28.580412873128935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.980000000000757,0,0,0,21.92605015661689,0,0,0,0,0,16.917872206636055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.858742375963844,0,0,0,0,0,0,0,0,12.052005711914683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.73844723820847,0,0,0,0,0,16.279982016354325,0,0,0,0,10.400356847728677,0,0,0,0,0,10.844789876053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.716276530713671,0,0,0,0,0,0,0,0,0,0,16.93220338983917,0,0,0,0,0,0,0,0,0,0
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.887009143185242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.979775280903471,0,24.55455369342861,0,0,0,0,0,0,0,0,14.150636604063616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.93141760070969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0,0,0,0,0,0,15.32489931655793,0,0,0,0,0,0,0,0,5.892447749991645,0,7.337915750856357,0,0,0,8.154362416107691,0,0,0,0,0,0,0,0,0,14.112585805764203,6.708074534164923,0,0,0,0,0,0,0,0,0,0,0,8.693027768011712,0,0,0,0,0,9.767052956124168,0,0,0,0,0,10.087782435157411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.18073779836355,0,0,0,0,0,0,0,0,0,0,0,25.33089413108745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.929264578352607,23.93514526729948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.682112545658562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,0,0,0,0,0,0,0,0,0,0,0,0,12.354992527157119,0,0,0,0,8.651184651124098,0,0,0,0,0,0,0,0,0,18.25472528618177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.747521266966416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.413110630823827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,0,0,12.019799806468024,0,0,0,3.7850467289792777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.297242741870027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.066426226809966,0,0,0,0,0,0,0,0,11.853627458913166,0,0,0,0,0,0,0,0,19.848167314471876,0,13.324164803741974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.61796150018985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0,0,0,0,0,0,0,0,0,0,30.743870421323198,19.539965958662698,0,0,17.930621141357218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.482516974950663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.80193461827377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
