0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128
0,8.993836218824509,0,0,0,0,0,0,0,15.952095808382895,0,0,0,0,24.654030273968445,0,0,0,0,0,0,0,0,0,0,0,18.409090909074166,0,9.516303116236507,0,0,12.959999999988213,16.77545972989592,0,0,16.87500000000064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.769095335056605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.38772685614529,0,0,0,0,0,0,0,0,0,0,10.541955567972376,0,14.230667960325741,18.0191744909561,0,0,0,0,0,0,0,0,0,0,0,21.505769754184655,12.019595011351607,15.573933264082646,0,0,6.9616724738711575,0,0,0,0,16.488699734513084,17.206151600304114,0,0,0,0,13.080829025745354,15.239289341811048,0,0,0,0,0,0,0,0,5.446551585706027,11.457626541575989,21.49411998019063,11.931787959834486,0,0,0,0,0,0,0,0,23.232558139537336,0,0,20.544987146532776,0,0,0,0,0,0,0,0,11.508891089862,0,0,13.935483870964969,0,0,0,0,20.291258315191932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.584175861330694,0,0,0,0,0,0,0,0,0,0,0,21.91590493601546,0,0,0,17.39232716678756,0,0,0,17.014014412491516,0,0,0,0,0,0
0,0,0,17.743843837807916,0,0,0,0,0,26.88575944248776,0,0,16.47844695451038,0,0,0,0,0,0,0,0,0,0,0,0,11.112234584186186,0,0,0,0,0,0,0,0,0,0,0,0,0,16.874999999984652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.937916649207384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.478260869562337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.966403201643224,0,0,23.175632767749114,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.29045643153362,0,0,0,0,0,0,0,0,0,0,0,0,12.857142857167705,0,0,0,0,0,0,0,0,0,0,0,17.213143281353894,0,0,16.222942937429593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.013961281505901,0,0,0,0,0,0,0,0,0,0,9.810621769305886,0,0,0,0,0,0,0,0,0,14.083827989981554,0,0,0,0,0,0,0,0,0,0,14.839313770489587,9.501466275664685,0,0,0,0,0,0,0,0,0,0,0,0,19.012881478794192,0,0,0,0,0
0,0,6.153677412879927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.912783555066977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.287676418791685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.615384615393115,21.94014416446275,0,0,0,0,0,0,0,0,0,0,10.677737304087445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,15.535904116774262,0,0,19.359597042115645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.716023912745703,0,0,18.2373015614159,0,12.451912761993624,0,15.875149517809069,0,0,0,0,20.647381920358303,11.295315271492916,0,0,0,0,13.327653671420503,0,0,10.779730979942423,0,0,0,0,0,0,25.519236081341145,0,0,12.564349573531594,13.93835635136762,0,0,0,0,0,0,0,0,17.48201438848987,0,0,0,0,0,0,0,0,0,0,21.618840886593077,0,0,0,0,0,0,0,0,0,0,16.90790280364678,10.640394088667833,12.297868391655717,25.132138450122188,0,0,0,0,0,0,0,0,0,9.81570832868578,0,0,0,18.958092031024325,0,0,8.880000000004543,0,0,0,0,0,0,0,13.99568034556957,0,0,0,8.869783305461413,0,0,0,0,0,0,14.507151398463922,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.93887511395403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.83046504713746,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,9.835972213159284,0,0,14.805748176240742,0,0,0,0,0,0,0,0,0,0,0,0,12.095159052903014,0,0,0,0,0,0,0,0,0,11.183639819929606,0,0,0,0,11.097729581612573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.337001057916748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.753532702032214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.398969687237148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.040723981905078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.701308858028755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
